,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
360,TensorTrade,tensortrade-org/tensortrade,financial-data,,{},62.0,"TensorTrade: A reinforcement learning library for training, evaluating, and deploying robust trading agents.",9,False,tensortrade,conda-forge/tensortrade,,,,74.0,74.0,https://pypi.org/project/tensortrade,1034.0,1142.0,https://anaconda.org/conda-forge/tensortrade,2021-04-21 17:04:20.505,2026-02-09 18:23:25.158,2026-02-09 18:23:25.158000,6848.0,3.0,,,,,,3.0,,,,,,,,,,,
361,IB-insync,erdewit/ib_insync,financial-data,,{},36.0,Python sync/async framework for Interactive Brokers API.,9,False,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,729510.0,730436.0,https://anaconda.org/conda-forge/ib-insync,2019-07-23 15:47:08.281,2025-04-22 14:57:08.534,2025-04-22 14:57:08.534000,77837.0,22.0,,,,,,3.0,,,,,,,,,,,
362,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,{},41.0,Python wrapper for TA-Lib.,9,False,TA-Lib,conda-forge/ta-lib,,,,,,https://pypi.org/project/TA-Lib,880817.0,894281.0,https://anaconda.org/conda-forge/ta-lib,2020-09-29 19:30:19.177,2025-10-26 02:08:50.502,2025-10-26 02:08:50.502000,942481.0,7.0,,,,,,3.0,,,,,,,,,,,
363,ml-metadata,google/ml-metadata,ml-experiments,,{},24.0,,9,False,ml-metadata,,,,,740.0,740.0,https://pypi.org/project/ml-metadata,47457.0,47457.0,,,,,,,,,,,,3.0,,,,,,,,,,,
364,livelossplot,stared/livelossplot,ml-experiments,,{},20.0,,9,False,livelossplot,,,,['jupyter'],1892.0,1892.0,https://pypi.org/project/livelossplot,12141.0,12141.0,,,,,,,,,,,,3.0,,,,,,,,,,,
365,SKLL,EducationalTestingService/skll,ml-experiments,,{},39.0,SciKit-Learn Laboratory makes it easier to run machine learning experiments with scikit-learn.,9,False,skll,conda-forge/skll,,,['sklearn'],50.0,50.0,https://pypi.org/project/skll,1046.0,1586.0,https://anaconda.org/conda-forge/skll,2021-11-29 23:26:59.283,2025-04-22 14:58:06.094,2025-04-22 14:58:06.094000,30268.0,9.0,,,,,,3.0,,,,,,,,,,,
366,trl,huggingface/trl,reinforcement-learning,,{},513.0,,9,False,trl,,,,,1.0,1.0,https://pypi.org/project/trl,3569845.0,3569845.0,,,,,,,,,,,,2.0,,,,,,,,,,,
367,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,{},58.0,,9,False,vizdoom,,,,,358.0,358.0,https://pypi.org/project/vizdoom,11332.0,11332.0,,,,,,,,,,,,2.0,,,,,,,,,,,
368,MNE,mne-tools/mne-python,medical-data,,{},454.0,MNE-Python is a software for MEG and EEG data analysis.,9,False,mne,conda-forge/mne,,,,,,https://pypi.org/project/mne,424271.0,435697.0,https://anaconda.org/conda-forge/mne,2020-05-19 23:08:48.350,2026-04-20 20:38:15.777,2026-04-20 20:38:15.777000,845538.0,69.0,,,,,,3.0,,,,,,,,,,,
369,ipyparallel,ipython/ipyparallel,distributed-ml,,{},116.0,Interactive Parallel Computing with IPython.,9,False,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,183802.0,217409.0,https://anaconda.org/conda-forge/ipyparallel,2020-10-15 04:18:35.774,2026-05-13 14:00:27.278,2026-05-13 14:00:27.278000,2318916.0,35.0,,,,,,3.0,,,,,,,,,,,
370,Elephas,danielenricocahall/elephas,distributed-ml,,{},30.0,Deep learning on Spark with Keras.,9,False,elephas,conda-forge/elephas,,,"['keras', 'spark']",79.0,79.0,https://pypi.org/project/elephas,1346.0,1602.0,https://anaconda.org/conda-forge/elephas,2019-08-19 17:33:26.070,2025-04-22 14:57:10.644,2025-04-22 14:57:10.644000,21267.0,4.0,,,,,,3.0,,,,,,,,,,,
371,tsai,timeseriesAI/tsai,time-series-data,,{},25.0,,9,False,tsai,conda-forge/tsai,,,,287.0,287.0,https://pypi.org/project/tsai,18422.0,18422.0,https://anaconda.org/conda-forge/tsai,,,,,,,,,,,3.0,,,,,,,,,,,
372,NeuralForecast,Nixtla/neuralforecast,time-series-data,,{},68.0,Deep Learning for Time Series Forecasting.,9,False,neuralforecast,conda-forge/neuralforecast,,,,,,https://pypi.org/project/neuralforecast,296524.0,297833.0,https://anaconda.org/conda-forge/neuralforecast,2022-03-23 16:16:31.657,2026-07-11 04:59:20.980,2026-07-11 04:59:20.980000,68109.0,38.0,,,,,,3.0,,,,,,,,,,,
373,TSFEL,fraunhoferportugal/tsfel,time-series-data,,{},21.0,,9,False,tsfel,,,,,226.0,226.0,https://pypi.org/project/tsfel,29573.0,29573.0,,,,,,,,,,,,3.0,,,,,,,,,,,
374,voyager,spotify/voyager,nn-search,,{},8.0,,9,False,voyager,,,,,241.0,241.0,https://pypi.org/project/voyager,115354.0,115354.0,,,,,,,,,,,,3.0,,,,,,,,,,,
375,Madmom,CPJKU/madmom,audio,,{},24.0,,9,False,madmom,,,,,536.0,536.0,https://pypi.org/project/madmom,13060.0,13060.0,,,,,,,,,,,,3.0,,,,,,,,,,,
376,nnAudio,KinWaiCheuk/nnAudio,audio,,{},17.0,,9,False,nnAudio,,,,,457.0,457.0,https://pypi.org/project/nnAudio,96678.0,96678.0,,,,,,,,,,,,3.0,,,,,,,,,,,
377,torchaudio,pytorch/audio,audio,,{},251.0,,9,False,torchaudio,,,,['pytorch'],,,https://pypi.org/project/torchaudio,8380159.0,8380159.0,,,,,,,,,,,,3.0,,,,,,,,,,,
378,python-soundfile,bastibe/python-soundfile,audio,,{},44.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",9,False,soundfile,anaconda/pysoundfile,,,,,,https://pypi.org/project/soundfile,24855862.0,24855934.0,https://anaconda.org/anaconda/pysoundfile,2026-03-03 08:12:51.546,2026-03-23 19:15:41.390,2026-03-23 19:15:41.390000,291.0,1.0,,,,,,3.0,,,,,,,,,,,
379,Porcupine,Picovoice/Porcupine,audio,,{},45.0,,9,False,pvporcupine,,,,,56.0,56.0,https://pypi.org/project/pvporcupine,105121.0,105121.0,,,,,,,,,,,,3.0,,,,,,,,,,,
380,DDSP,magenta/ddsp,audio,,{},36.0,Differentiable Digital Signal Processing.,9,False,ddsp,conda-forge/ddsp,,,['tensorflow'],74.0,74.0,https://pypi.org/project/ddsp,3800.0,4188.0,https://anaconda.org/conda-forge/ddsp,2020-06-03 13:14:40.638,2025-04-22 14:57:27.526,2025-04-22 14:57:27.526000,28334.0,3.0,,,,,,3.0,,,,,,,,,,,
381,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,{},90.0,Machine learning in FPGAs using HLS.,9,False,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",57.0,57.0,https://pypi.org/project/hls4ml,3337.0,3533.0,https://anaconda.org/conda-forge/hls4ml,2020-09-29 21:06:25.423,2025-04-22 14:57:36.962,2025-04-22 14:57:36.962000,13781.0,4.0,,,,,,3.0,,,,,,,,,,,
382,Baal,baal-org/baal,probabilistics,,{},25.0,Library for bayesian active learning.,9,False,baal,conda-forge/baal,,,,76.0,76.0,https://pypi.org/project/baal,2545.0,2809.0,https://anaconda.org/conda-forge/baal,2021-01-20 20:35:22.269,2025-04-22 14:57:44.821,2025-04-22 14:57:44.821000,17483.0,5.0,,,,,,3.0,,,,,,,,,,,
383,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,{},35.0,PyTorch Extension Library of Optimized Scatter Operations.,9,False,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],,,https://pypi.org/project/torch-scatter,56053.0,74653.0,https://anaconda.org/conda-forge/pytorch_scatter,2020-06-01 16:15:18.085,2026-07-29 06:46:10.545,2026-07-29 06:46:10.545000,1357814.0,8.0,,,,,,2.0,,,,,,,,,,,
384,tensorflow-hub,tensorflow/hub,tensorflow-utils,,{},108.0,A library for transfer learning by reusing parts of TensorFlow models.,9,False,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],,,https://pypi.org/project/tensorflow-hub,2077255.0,2079216.0,https://anaconda.org/conda-forge/tensorflow-hub,2020-08-24 16:43:33.174,2025-04-22 14:56:51.855,2025-04-22 14:56:51.855000,139261.0,15.0,,,,,,2.0,,,,,,,,,,,
385,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,{},7.0,,9,False,iterative-stratification,,,,['sklearn'],643.0,643.0,https://pypi.org/project/iterative-stratification,174649.0,174649.0,,,,,,,,,,,,3.0,,,,,,,,,,,
386,modAL,modAL-python/modAL,others,,{},21.0,,9,False,modAL,,,,['sklearn'],,,https://pypi.org/project/modAL,55133150.0,55133150.0,,,,,,,,,,,,3.0,,,,,,,,,,,
387,pysc2,deepmind/pysc2,others,,{},39.0,,9,False,pysc2,,,,,985.0,985.0,https://pypi.org/project/pysc2,2976.0,2976.0,,,,,,,,,,,,3.0,,,,,,,,,,,
388,TabPy,tableau/TabPy,others,,{},53.0,,9,False,tabpy,anaconda/tabpy-client,,,,215.0,215.0,https://pypi.org/project/tabpy,2671.0,2729.0,https://anaconda.org/anaconda/tabpy-client,2017-04-06 20:14:02.493,2025-04-22 15:32:21.921,2025-04-22 15:32:21.921000,6438.0,1.0,,,,,,3.0,,,,,,,,,,,
389,mlx,ml-explore/mlx,ml-frameworks,,{},277.0,,8,False,mlx,,,,,,,https://pypi.org/project/mlx,1249761.0,1249761.0,,,,,,,,,,,,3.0,,,,,,,,,,,
390,small-text,webis-de/small-text,nlp,,{},10.0,Active Learning for Text Classification in Python.,8,False,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",35.0,35.0,https://pypi.org/project/small-text,952.0,1487.0,https://anaconda.org/conda-forge/small-text,2022-07-04 12:50:35.173,2026-05-23 20:05:20.701,2026-05-23 20:05:20.701000,25705.0,15.0,,,,,,3.0,,,,,,,,,,,
391,unsloth,unslothai/unsloth,nlp,,{},260.0,,8,False,unsloth,,,,,,,https://pypi.org/project/unsloth,2197493.0,2197493.0,,,,,,,,,,,,3.0,,,,,,,,,,,
392,DeepPavlov,deepmipt/DeepPavlov,nlp,,{},78.0,,8,False,deeppavlov,,,,['tensorflow'],440.0,440.0,https://pypi.org/project/deeppavlov,1652.0,1652.0,,,,,,,,,,,,3.0,,,,,,,,,,,
393,TensorFlow Text,tensorflow/text,nlp,,{},123.0,,8,False,tensorflow-text,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-text,5563226.0,5563226.0,,,,,,,,,,,,3.0,,,,,,,,,,,
394,CLTK,cltk/cltk,nlp,,{},123.0,,8,False,cltk,,,,,310.0,310.0,https://pypi.org/project/cltk,5710.0,5710.0,,,,,,,,,,,,3.0,,,,,,,,,,,
395,Face Alignment,1adrianb/face-alignment,image,,{},26.0,,8,False,face-alignment,,,,['pytorch'],24.0,24.0,https://pypi.org/project/face-alignment,186732.0,186732.0,,,,,,,,,,,,3.0,,,,,,,,,,,
396,vidgear,abhiTronix/vidgear,image,,{},17.0,,8,False,vidgear,,,,,764.0,764.0,https://pypi.org/project/vidgear,23557.0,23557.0,,,,,,,,,,,,3.0,,,,,,,,,,,
397,vit-pytorch,lucidrains/vit-pytorch,image,,{},28.0,,8,False,vit-pytorch,,,,['pytorch'],24.0,24.0,https://pypi.org/project/vit-pytorch,147699.0,147699.0,,,,,,,,,,,,3.0,,,,,,,,,,,
398,MMOCR,open-mmlab/mmocr,ocr,,{},87.0,,8,False,mmocr,,,,['pytorch'],240.0,240.0,https://pypi.org/project/mmocr,3099.0,3099.0,,,,,,,,,,,,3.0,,,,,,,,,,,
399,vega,vega/ipyvega,data-viz,,{},15.0,A Jupyter widget for Vega 5 and Vega-Lite 4.,8,False,vega,conda-forge/vega,,,['jupyter'],4.0,4.0,https://pypi.org/project/vega,57056.0,79284.0,https://anaconda.org/conda-forge/vega,2020-05-13 21:13:44.886,2025-10-04 13:28:21.601,2025-10-04 13:28:21.601000,1644920.0,29.0,,,,,,3.0,,,,,,,,,,,
400,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,{},15.0,,8,False,pandas-bokeh,,,,['pandas'],782.0,782.0,https://pypi.org/project/pandas-bokeh,11204.0,11204.0,,,,,,,,,,,,3.0,,,,,,,,,,,
401,pythreejs,jupyter-widgets/pythreejs,data-viz,,{},30.0,A Python / ThreeJS bridge utilizing the Jupyter widget infrastructure.,8,False,pythreejs,conda-forge/pythreejs,,,['jupyter'],,,https://pypi.org/project/pythreejs,117342.0,137060.0,https://anaconda.org/conda-forge/pythreejs,2020-10-12 12:24:06.816,2025-04-22 14:56:22.872,2025-04-22 14:56:22.872000,1319447.0,18.0,,,,,,3.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,596.0,,,,,,,
402,HiPlot,facebookresearch/hiplot,data-viz,,{},9.0,High dimensional Interactive Plotting tool.,8,False,hiplot,conda-forge/hiplot,,,,12.0,12.0,https://pypi.org/project/hiplot,11765.0,15938.0,https://anaconda.org/conda-forge/hiplot,2020-02-25 21:59:48.328,2025-04-22 14:57:21.906,2025-04-22 14:57:21.906000,321391.0,35.0,,,,,,3.0,,,,,,,,,,,
403,imodels,csinva/imodels,interpretability,,{},29.0,,8,False,imodels,,,,,154.0,154.0,https://pypi.org/project/imodels,50901.0,50901.0,,,,,,,,,,,,3.0,,,,,,,,,,,
404,keract,philipperemy/keract,interpretability,,{},17.0,,8,False,keract,,,,['tensorflow'],265.0,265.0,https://pypi.org/project/keract,9035.0,9035.0,,,,,,,,,,,,3.0,,,,,,,,,,,
405,iNNvestigate,albermax/innvestigate,interpretability,,{},22.0,,8,False,innvestigate,,,,['tensorflow'],151.0,151.0,https://pypi.org/project/innvestigate,440.0,440.0,,,,,,,,,,,,3.0,BSD-2-Clause,,,,,,,,,,
406,pygod,pygod-team/pygod,graph,,{},17.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,8,False,pygod,conda-forge/pygod,,,,55.0,55.0,https://pypi.org/project/pygod,1786.0,2086.0,https://anaconda.org/conda-forge/pygod,2022-04-19 10:09:06.849,2025-04-22 14:58:15.321,2025-04-22 14:58:15.321000,15300.0,6.0,,,,,,2.0,,,,,,,,,,,
407,torch-cluster,rusty1s/pytorch_cluster,graph,,{},40.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,8,False,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,21677.0,29672.0,https://anaconda.org/conda-forge/pytorch_cluster,2020-05-31 21:25:54.413,2026-06-11 12:54:23.914,2026-06-11 12:54:23.914000,591686.0,5.0,,,,,,2.0,,,,,,,,,,,
408,StellarGraph,stellargraph/stellargraph,graph,,{},42.0,,8,False,stellargraph,,,,['tensorflow'],311.0,311.0,https://pypi.org/project/stellargraph,1516.0,1516.0,,,,,,,,,,,,2.0,,,,,,,,,,,
409,GeoViews,holoviz/geoviews,geospatial-data,,{},34.0,"GeoViews is a Python library that makes it easy to explore and visualize geographical, meteorological, and..",8,False,geoviews,conda-forge/geoviews,,,,5.0,5.0,https://pypi.org/project/geoviews,32330.0,38345.0,https://anaconda.org/conda-forge/geoviews,2020-09-23 20:06:45.056,2026-01-14 07:26:40.378,2026-01-14 07:26:40.378000,421116.0,29.0,,,,,,3.0,,,,,,,,,,,
410,prettymaps,marceloprates/prettymaps,geospatial-data,,{},23.0,A simple python library to draw pretty maps from OpenStreetMap data.,8,False,prettymaps,conda-forge/prettymaps,,,,74.0,74.0,https://pypi.org/project/prettymaps,699.0,904.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:24.113,2025-06-11 22:55:39.146,2025-06-11 22:55:39.146000,11109.0,7.0,,,,,,3.0,,,,,,,,,,,
411,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,{},44.0,Python module to get stock data from the Alpha Vantage Api.,8,False,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,222838.0,223014.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:26.343,2025-04-22 14:57:44.470,2025-04-22 14:57:44.470000,11643.0,2.0,,,,,,3.0,,,,,,,,,,,
412,Qlib,microsoft/qlib,financial-data,,{},152.0,,8,False,pyqlib,,,,['pytorch'],24.0,24.0,https://pypi.org/project/pyqlib,48281.0,48281.0,,,,,,,,,,,,3.0,,,,,,,,,,,
413,NNI,microsoft/nni,hyperopt,,{},191.0,,8,False,nni,,,,,24.0,24.0,https://pypi.org/project/nni,35066.0,35066.0,,,,,,,,,,,,3.0,,,,,,,,,,,
414,gokart,m3dev/gokart,ml-experiments,,{},49.0,,8,False,gokart,,,,,85.0,85.0,https://pypi.org/project/gokart,11706.0,11706.0,,,,,,,,,,,,3.0,,,,,,,,,,,
415,Hail,hail-is/hail,medical-data,,{},103.0,,8,False,hail,,,,['spark'],187.0,187.0,https://pypi.org/project/hail,31604.0,31604.0,,,,,,,,,,,,3.0,,,,,,,,,,,
416,tsflex,predict-idlab/tsflex,time-series-data,,{},6.0,Toolkit for flexible processing & feature extraction on time-series data.,8,False,tsflex,conda-forge/tsflex,,,,23.0,23.0,https://pypi.org/project/tsflex,12649.0,13389.0,https://anaconda.org/conda-forge/tsflex,2021-07-06 15:16:45.577,2025-04-22 14:57:56.438,2025-04-22 14:57:56.438000,44459.0,16.0,,,,,,3.0,,,,,,,,,,,
417,ADTK,arundo/adtk,time-series-data,,{},11.0,A package for unsupervised time series anomaly detection.,8,False,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,502202.0,502367.0,https://anaconda.org/conda-forge/adtk,2020-03-04 17:10:14.111,2025-04-22 14:57:22.632,2025-04-22 14:57:22.632000,12579.0,3.0,,,,,,3.0,,,,,,,,,,,
418,RecBole,RUCAIBox/RecBole,recommender-systems,,{},79.0,"A unified, comprehensive and efficient recommendation library.",8,False,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,88501.0,88653.0,https://anaconda.org/aibox/recbole,2020-11-03 11:40:53.137,2025-03-25 16:28:44.170,2025-03-25 16:28:44.170000,10379.0,11.0,,,,,,2.0,,,,,,,,,,,
419,Recommenders,microsoft/recommenders,recommender-systems,,{},148.0,,8,False,recommenders,,,,,181.0,181.0,https://pypi.org/project/recommenders,25483.0,25483.0,,,,,,,,,,,,2.0,,,,,,,,,,,
420,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,{},28.0,,8,False,pyAudioAnalysis,,,,,685.0,685.0,https://pypi.org/project/pyAudioAnalysis,6284.0,6284.0,,,,,,,,,,,,3.0,,,,,,,,,,,
421,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,{},14.0,,8,False,m2cgen,,,,,352.0,352.0,https://pypi.org/project/m2cgen,17752.0,17752.0,,,,,,,,,,,,3.0,,,,,,,,,,,
422,cuDF,rapidsai/cudf,gpu-utilities,,{},349.0,,8,False,cudf,,,,,71.0,71.0,https://pypi.org/project/cudf,3086.0,3086.0,,,,,,,,,,,,3.0,,,,,,,,,,,
423,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,{},26.0,A collection of optimizers for PyTorch compatible with optim module.,8,False,torch_optimizer,conda-forge/torch-optimizer,,,['pytorch'],,,https://pypi.org/project/torch_optimizer,158285.0,158582.0,https://anaconda.org/conda-forge/torch-optimizer,2021-04-21 17:27:11.637,2025-04-22 14:57:50.627,2025-04-22 14:57:50.627000,18730.0,3.0,,,,,,2.0,,,,,,,,,,,
424,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,{},6.0,,8,False,antialiased-cnns,,,,['pytorch'],82.0,82.0,https://pypi.org/project/antialiased-cnns,32012.0,32012.0,,,,,,,,,,,,2.0,CC BY-NC-SA 4.0,,,,,,,,,,
425,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,{},48.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,8,False,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,31230.0,47813.0,https://anaconda.org/conda-forge/pytorch_sparse,2020-06-01 16:10:56.330,2026-06-11 11:24:34.713,2026-06-11 11:24:34.713000,1210589.0,11.0,,,,,,2.0,,,,,,,,,,,
426,torchsde,google-research/torchsde,pytorch-utils,,{},10.0,SDE solvers and stochastic adjoint sensitivity analysis in PyTorch.,8,False,torchsde,conda-forge/torchsde,,,['pytorch'],,,https://pypi.org/project/torchsde,1759702.0,1760557.0,https://anaconda.org/conda-forge/torchsde,2021-01-11 10:31:24.791,2025-04-22 14:57:44.362,2025-04-22 14:57:44.362000,56465.0,2.0,,,,,,2.0,,,,,,,,,,,
427,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,{},44.0,,8,False,neural-structured-learning,,,,['tensorflow'],528.0,528.0,https://pypi.org/project/neural-structured-learning,1903.0,1903.0,,,,,,,,,,,,2.0,,,,,,,,,,,
428,combo,yzhao062/combo,sklearn-utils,,{},2.0,,8,False,combo,,,,"['sklearn', 'xgboost']",731.0,731.0,https://pypi.org/project/combo,60405.0,60405.0,,,,,,,,,,,,3.0,,,,,,,,,,,
429,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,{},24.0,,8,False,scikit-opt,,,,['sklearn'],287.0,287.0,https://pypi.org/project/scikit-opt,7749.0,7749.0,,,,,,,,,,,,3.0,,,,,,,,,,,
430,apricot,jmschrei/apricot,others,,{},5.0,,8,False,apricot-select,,,,,220.0,220.0,https://pypi.org/project/apricot-select,27714.0,27714.0,,,,,,,,,,,,3.0,,,,,,,,,,,
431,pycm,sepandhaghighi/pycm,others,,{},19.0,,8,False,pycm,,,,,423.0,423.0,https://pypi.org/project/pycm,15970.0,15970.0,,,,,,,,,,,,3.0,,,,,,,,,,,
432,dstack,dstackai/dstack,others,,{},70.0,,8,False,dstack,,,,,25.0,25.0,https://pypi.org/project/dstack,66942.0,66942.0,,,,,,,,,,,,3.0,,,,,,,,,,,
433,AugLy,facebookresearch/AugLy,others,,{},47.0,,8,False,augly,,,,,192.0,192.0,https://pypi.org/project/augly,2622.0,2622.0,,,,,,,,,,,,3.0,,,,,,,,,,,
434,ivy,unifyai/ivy,ml-frameworks,,{},1485.0,,7,False,ivy,,,,,,,https://pypi.org/project/ivy,24279.0,24279.0,,,,,,,,,,,,3.0,,,,,,,,,,,
435,ktrain,amaiya/ktrain,ml-frameworks,,{},17.0,,7,False,ktrain,,,,['tensorflow'],578.0,578.0,https://pypi.org/project/ktrain,2840.0,2840.0,,,,,,,,,,,,3.0,,,,,,,,,,,
436,Determined,determined-ai/determined,ml-frameworks,,{},130.0,,7,False,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",,,https://pypi.org/project/determined,36812.0,36812.0,,,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,
437,torchtext,pytorch/text,nlp,,{},156.0,,7,False,torchtext,,,,['pytorch'],,,https://pypi.org/project/torchtext,264375.0,264375.0,,,,,,,,,,,,3.0,,,,,,,,,,,
438,happy-transformer,EricFillion/happy-transformer,nlp,,{},14.0,,7,False,happytransformer,,,,['huggingface'],336.0,336.0,https://pypi.org/project/happytransformer,1205.0,1205.0,,,,,,,,,,,,3.0,,,,,,,,,,,
439,ParlAI,facebookresearch/ParlAI,nlp,,{},218.0,,7,False,parlai,,,,['pytorch'],24.0,24.0,https://pypi.org/project/parlai,1994.0,1994.0,,,,,,,,,,,,3.0,,,,,,,,,,,
440,Rasa,RasaHQ/rasa,nlp,,{},600.0,,7,False,rasa,,,,['tensorflow'],,,https://pypi.org/project/rasa,243223.0,243223.0,,,,,,,,,,,,3.0,,,,,,,,,,,
441,torch-points3d,torch-points3d/torch-points3d,image,,{},36.0,,7,False,torch-points3d,,,,['pytorch'],36.0,36.0,https://pypi.org/project/torch-points3d,556.0,556.0,,,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,
442,icevision,airctic/icevision,image,,{},41.0,,7,False,icevision,,,,,,,https://pypi.org/project/icevision,471958.0,471958.0,,,,,,,,,,,,3.0,,,,,,,,,,,
443,Pillow-SIMD,uploadcare/pillow-simd,image,,{},435.0,,7,False,pillow-simd,,,,,,,https://pypi.org/project/pillow-simd,45382.0,45382.0,,,,,,,,,,,,3.0,PIL,,,,,,,,,,
444,HyperTools,ContextLab/hypertools,data-viz,,{},23.0,,7,False,hypertools,,,,,507.0,507.0,https://pypi.org/project/hypertools,776.0,776.0,,,,,,,,,,,,3.0,,,,,,,,,,,
445,What-If Tool,PAIR-code/what-if-tool,interpretability,,{},21.0,An easy-to-use interface for expanding understanding of a black-box classification or regression ML model.,7,False,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,21055.0,57585.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2020-06-22 09:11:25.867,2025-04-22 14:57:28.709,2025-04-22 14:57:28.709000,2652159.0,4.0,,,,,,3.0,,wit-widget,https://www.npmjs.com/package/wit-widget,200.0,,,,,,,
